time,G1,G2,G3,total_gen_MW,net_load_MW
2024-06-20 11:00:00,2.9913807,0.0,0.0,2.9913807,2.99138069374456
2024-06-20 12:00:00,1.8246081,0.0,0.0,1.8246081,1.8246081495379443
2024-06-20 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-20 14:00:00,6.0941334,0.0,0.0,6.0941334,6.094133370359344
2024-06-20 15:00:00,3.0345156,0.0,0.0,3.0345156,3.0345155768830097
2024-06-20 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-20 17:00:00,7.3865661,0.0,0.0,7.3865661,7.386566145512042
2024-06-20 18:00:00,15.548474,0.0,0.0,15.548474,15.548473703947867
2024-06-20 19:00:00,17.175498,0.0,0.0,17.175498,17.17549800059551
2024-06-20 20:00:00,19.253071,0.0,0.0,19.253071,19.253070747269902
2024-06-20 21:00:00,23.287093,0.0,0.0,23.287093,23.287092660786392
2024-06-20 22:00:00,22.938441,0.0,0.0,22.938441,22.93844078167793
2024-06-20 23:00:00,25.236257,0.0,0.0,25.236257,25.236256552049362
2024-06-21 00:00:00,20.675361,0.0,0.0,20.675361,20.675361351047233
2024-06-21 01:00:00,22.149822,0.0,0.0,22.149822,22.14982175990926
2024-06-21 02:00:00,20.478022,0.0,0.0,20.478022,20.47802200436913
2024-06-21 03:00:00,22.210912,0.0,0.0,22.210912,22.210911605150308
2024-06-21 04:00:00,22.843757,0.0,0.0,22.843757,22.843757396545488
2024-06-21 05:00:00,24.744389,0.0,0.0,24.744389,24.744388628253695
2024-06-21 06:00:00,16.643708,0.0,0.0,16.643708,16.64370791440437
2024-06-21 07:00:00,11.51128,0.0,0.0,11.51128,11.51128042018184
2024-06-21 08:00:00,13.955756,0.0,0.0,13.955756,13.95575618521103
2024-06-21 09:00:00,5.4915733,0.0,0.0,5.4915733,5.491573259295265
2024-06-21 10:00:00,5.7664418,0.0,0.0,5.7664418,5.766441840237292
2024-06-21 11:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-21 12:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-21 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-21 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-21 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-21 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-21 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-21 18:00:00,1.8234608,0.0,0.0,1.8234608,1.8234608073591119
2024-06-21 19:00:00,13.606361,0.0,0.0,13.606361,13.606361255205336
2024-06-21 20:00:00,20.640531,0.0,0.0,20.640531,20.640530860295506
2024-06-21 21:00:00,26.342777,0.0,0.0,26.342777,26.34277747295753
2024-06-21 22:00:00,21.849712,0.0,0.0,21.849712,21.84971183820734
2024-06-21 23:00:00,19.085991,0.0,0.0,19.085991,19.08599077809427
2024-06-22 00:00:00,13.859874,0.0,0.0,13.859874,13.859874306635913
2024-06-22 01:00:00,17.184757,0.0,0.0,17.184757,17.184756738101047
2024-06-22 02:00:00,21.93729,0.0,0.0,21.93729,21.937290081769493
2024-06-22 03:00:00,19.858098,0.0,0.0,19.858098,19.858097773135523
2024-06-22 04:00:00,19.796681,0.0,0.0,19.796681,19.79668054024684
2024-06-22 05:00:00,23.19762,0.0,0.0,23.19762,23.19762031425046
2024-06-22 06:00:00,12.788149,0.0,0.0,12.788149,12.788149064889858
2024-06-22 07:00:00,7.4198433,0.0,0.0,7.4198433,7.41984333769906
2024-06-22 08:00:00,1.700076,0.0,0.0,1.700076,1.7000759644661905
2024-06-22 09:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-22 10:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-22 11:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-22 12:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-22 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-22 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-22 15:00:00,3.7034203,0.0,0.0,3.7034203,3.703420302088361
2024-06-22 16:00:00,0.35731929,0.0,0.0,0.35731929,0.3573192854440954
2024-06-22 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-22 18:00:00,11.606452,0.0,0.0,11.606452,11.606451829124655
2024-06-22 19:00:00,8.0402095,0.0,0.0,8.0402095,8.040209546240288
2024-06-22 20:00:00,19.101661,0.0,0.0,19.101661,19.10166051009358
2024-06-22 21:00:00,21.836196,0.0,0.0,21.836196,21.83619643216172
2024-06-22 22:00:00,22.818607,0.0,0.0,22.818607,22.81860733372714
2024-06-22 23:00:00,19.403,0.0,0.0,19.403,19.40300009114823
2024-06-23 00:00:00,18.694011,0.0,0.0,18.694011,18.694010798382433
2024-06-23 01:00:00,20.347077,0.0,0.0,20.347077,20.347077032504856
2024-06-23 02:00:00,17.764012,0.0,0.0,17.764012,17.764011847232133
2024-06-23 03:00:00,17.794088,0.0,0.0,17.794088,17.794088222052615
2024-06-23 04:00:00,19.963193,0.0,0.0,19.963193,19.963192657278544
2024-06-23 05:00:00,23.178501,0.0,0.0,23.178501,23.17850092596471
2024-06-23 06:00:00,12.567474,0.0,0.0,12.567474,12.567473885000132
2024-06-23 07:00:00,8.9264753,0.0,0.0,8.9264753,8.926475341942385
2024-06-23 08:00:00,5.5710487,0.0,0.0,5.5710487,5.571048704121996
2024-06-23 09:00:00,0.5622919,0.0,0.0,0.5622919,0.5622918982765981
2024-06-23 10:00:00,0.24019433,0.0,0.0,0.24019433,0.24019432548906394
2024-06-23 11:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-23 12:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-23 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-23 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-23 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-23 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-23 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-23 18:00:00,1.8559421,0.0,0.0,1.8559421,1.8559421158725051
2024-06-23 19:00:00,9.4207349,0.0,0.0,9.4207349,9.420734892313547
2024-06-23 20:00:00,17.526442,0.0,0.0,17.526442,17.52644177159081
2024-06-23 21:00:00,23.493999,0.0,0.0,23.493999,23.493998955578224
2024-06-23 22:00:00,21.213596,0.0,0.0,21.213596,21.213595875805225
2024-06-23 23:00:00,20.040572,0.0,0.0,20.040572,20.04057153006695
2024-06-24 00:00:00,20.785369,0.0,0.0,20.785369,20.78536873832231
2024-06-24 01:00:00,23.05261,0.0,0.0,23.05261,23.052609954096603
2024-06-24 02:00:00,20.2101,0.0,0.0,20.2101,20.210100480530553
2024-06-24 03:00:00,20.879121,0.0,0.0,20.879121,20.87912113465375
2024-06-24 04:00:00,21.798641,0.0,0.0,21.798641,21.798640817598457
2024-06-24 05:00:00,23.451606,0.0,0.0,23.451606,23.451605994133246
2024-06-24 06:00:00,17.005221,0.0,0.0,17.005221,17.005220792006888
2024-06-24 07:00:00,10.57952,0.0,0.0,10.57952,10.579520369834675
2024-06-24 08:00:00,10.929121,0.0,0.0,10.929121,10.929120623196066
2024-06-24 09:00:00,0.14610363,0.0,0.0,0.14610363,0.14610363341920163
2024-06-24 10:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-24 11:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-24 12:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-24 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-24 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-24 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-24 16:00:00,9.6776897,0.0,0.0,9.6776897,9.67768970373288
2024-06-24 17:00:00,6.2828201,0.0,0.0,6.2828201,6.282820127367291
2024-06-24 18:00:00,5.44982,0.0,0.0,5.44982,5.449820046914642
2024-06-24 19:00:00,11.303251,0.0,0.0,11.303251,11.303250822422228
2024-06-24 20:00:00,18.377394,0.0,0.0,18.377394,18.377394187537448
2024-06-24 21:00:00,23.650458,0.0,0.0,23.650458,23.650457820268365
2024-06-24 22:00:00,23.213697,0.0,0.0,23.213697,23.213697277390693
2024-06-24 23:00:00,19.157512,0.0,0.0,19.157512,19.157512234268932
2024-06-25 00:00:00,22.345021,0.0,0.0,22.345021,22.345020887127575
2024-06-25 01:00:00,21.871925,0.0,0.0,21.871925,21.87192497758915
2024-06-25 02:00:00,19.961966,0.0,0.0,19.961966,19.96196573565487
2024-06-25 03:00:00,21.884927,0.0,0.0,21.884927,21.884927468914224
2024-06-25 04:00:00,19.314049,0.0,0.0,19.314049,19.314049239434713
2024-06-25 05:00:00,23.265479,0.0,0.0,23.265479,23.265478509602
2024-06-25 06:00:00,18.792403,0.0,0.0,18.792403,18.792402861721662
2024-06-25 07:00:00,12.669129,0.0,0.0,12.669129,12.66912853576246
2024-06-25 08:00:00,7.4840561,0.0,0.0,7.4840561,7.484056057158082
2024-06-25 09:00:00,2.6406057,0.0,0.0,2.6406057,2.640605736794619
2024-06-25 10:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-25 11:00:00,2.1016607,0.0,0.0,2.1016607,2.1016606740214243
2024-06-25 12:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-25 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-25 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-25 15:00:00,1.357049,0.0,0.0,1.357049,1.3570489931472594
2024-06-25 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-25 17:00:00,1.9861473,0.0,0.0,1.9861473,1.9861472610289752
2024-06-25 18:00:00,7.2128061,0.0,0.0,7.2128061,7.212806124075115
2024-06-25 19:00:00,16.12715,0.0,0.0,16.12715,16.127150325875334
2024-06-25 20:00:00,17.495607,0.0,0.0,17.495607,17.495607262069075
2024-06-25 21:00:00,26.218902,0.0,0.0,26.218902,26.218901931630466
2024-06-25 22:00:00,23.291422,0.0,0.0,23.291422,23.291421767865785
2024-06-25 23:00:00,18.677303,0.0,0.0,18.677303,18.677302872692422
2024-06-26 00:00:00,21.113857,0.0,0.0,21.113857,21.113857341460534
2024-06-26 01:00:00,19.133692,0.0,0.0,19.133692,19.133691668966524
2024-06-26 02:00:00,22.252413,0.0,0.0,22.252413,22.252412562521176
2024-06-26 03:00:00,20.398365,0.0,0.0,20.398365,20.398364657500235
2024-06-26 04:00:00,21.974009,0.0,0.0,21.974009,21.97400926348117
2024-06-26 05:00:00,25.811697,0.0,0.0,25.811697,25.811697416206798
2024-06-26 06:00:00,20.134033,0.0,0.0,20.134033,20.13403296041271
2024-06-26 07:00:00,11.537977,0.0,0.0,11.537977,11.537977427649817
2024-06-26 08:00:00,4.6863136,0.0,0.0,4.6863136,4.68631358614746
2024-06-26 09:00:00,7.1861765,0.0,0.0,7.1861765,7.186176504036485
2024-06-26 10:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-26 11:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-26 12:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-26 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-26 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-26 15:00:00,5.5357498,0.0,0.0,5.5357498,5.535749826939728
2024-06-26 16:00:00,3.1228867,0.0,0.0,3.1228867,3.122886677788941
2024-06-26 17:00:00,6.3846121,0.0,0.0,6.3846121,6.3846120524917325
2024-06-26 18:00:00,15.74251,0.0,0.0,15.74251,15.74251005642084
2024-06-26 19:00:00,14.492572,0.0,0.0,14.492572,14.492572478501224
2024-06-26 20:00:00,17.051818,0.0,0.0,17.051818,17.051818049106956
2024-06-26 21:00:00,25.048162,0.0,0.0,25.048162,25.0481615109564
2024-06-26 22:00:00,23.332302,0.0,0.0,23.332302,23.33230235965243
2024-06-26 23:00:00,20.410247,0.0,0.0,20.410247,20.410247060962693
2024-06-27 00:00:00,21.047446,0.0,0.0,21.047446,21.047446177209213
2024-06-27 01:00:00,19.199821,0.0,0.0,19.199821,19.199821479252915
2024-06-27 02:00:00,19.723284,0.0,0.0,19.723284,19.723284253785003
2024-06-27 03:00:00,23.38371,0.0,0.0,23.38371,23.383709921860625
2024-06-27 04:00:00,21.368053,0.0,0.0,21.368053,21.368053109365874
2024-06-27 05:00:00,21.38083,0.0,0.0,21.38083,21.380829503605764
2024-06-27 06:00:00,20.958932,0.0,0.0,20.958932,20.958931561659433
2024-06-27 07:00:00,18.297943,0.0,0.0,18.297943,18.29794287387282
2024-06-27 08:00:00,4.2017749,0.0,0.0,4.2017749,4.201774901871104
2024-06-27 09:00:00,2.5168938,0.0,0.0,2.5168938,2.516893812714958
2024-06-27 10:00:00,9.6096606,0.0,0.0,9.6096606,9.609660614702253
2024-06-27 11:00:00,0.21503903,0.0,0.0,0.21503903,0.2150390297609306
2024-06-27 12:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-27 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-27 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-27 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-27 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-27 17:00:00,8.8624557,0.0,0.0,8.8624557,8.862455650439319
2024-06-27 18:00:00,7.8887063,0.0,0.0,7.8887063,7.888706272963947
2024-06-27 19:00:00,15.420095,0.0,0.0,15.420095,15.420095196261391
2024-06-27 20:00:00,17.888108,0.0,0.0,17.888108,17.888107664071626
2024-06-27 21:00:00,24.786995,0.0,0.0,24.786995,24.786995178388718
2024-06-27 22:00:00,23.851817,0.0,0.0,23.851817,23.85181733858737
2024-06-27 23:00:00,18.743739,0.0,0.0,18.743739,18.743738553894786
2024-06-28 00:00:00,20.587328,0.0,0.0,20.587328,20.587327791575273
2024-06-28 01:00:00,19.414304,0.0,0.0,19.414304,19.414304075805784
2024-06-28 02:00:00,23.112479,0.0,0.0,23.112479,23.112479256543388
2024-06-28 03:00:00,21.078487,0.0,0.0,21.078487,21.078486861448177
2024-06-28 04:00:00,25.430764,0.0,0.0,25.430764,25.430763604813805
2024-06-28 05:00:00,23.344389,0.0,0.0,23.344389,23.34438895332699
2024-06-28 06:00:00,19.933455,0.0,0.0,19.933455,19.93345524285357
2024-06-28 07:00:00,14.974652,0.0,0.0,14.974652,14.974652399958739
2024-06-28 08:00:00,9.414136,0.0,0.0,9.414136,9.41413602455643
2024-06-28 09:00:00,5.8230773,0.0,0.0,5.8230773,5.823077272318571
2024-06-28 10:00:00,4.8370966,0.0,0.0,4.8370966,4.83709663242842
2024-06-28 11:00:00,6.8914386,0.0,0.0,6.8914386,6.891438558214176
2024-06-28 12:00:00,2.4544007,0.0,0.0,2.4544007,2.4544007186145294
2024-06-28 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-28 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-28 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-28 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-28 17:00:00,2.6460334,0.0,0.0,2.6460334,2.6460333635620223
2024-06-28 18:00:00,10.603222,0.0,0.0,10.603222,10.60322205026526
2024-06-28 19:00:00,11.886775,0.0,0.0,11.886775,11.886775292653663
2024-06-28 20:00:00,18.690701,0.0,0.0,18.690701,18.690700959672036
2024-06-28 21:00:00,21.152883,0.0,0.0,21.152883,21.152883487269147
2024-06-28 22:00:00,24.106198,0.0,0.0,24.106198,24.10619824304673
2024-06-28 23:00:00,21.748301,0.0,0.0,21.748301,21.748300595066976
2024-06-29 00:00:00,17.235855,0.0,0.0,17.235855,17.235855327343664
2024-06-29 01:00:00,16.024755,0.0,0.0,16.024755,16.024754683412638
2024-06-29 02:00:00,19.560379,0.0,0.0,19.560379,19.560379407869895
2024-06-29 03:00:00,19.729797,0.0,0.0,19.729797,19.729797299780696
2024-06-29 04:00:00,24.209942,0.0,0.0,24.209942,24.209942393347184
2024-06-29 05:00:00,23.130283,0.0,0.0,23.130283,23.130282898087405
2024-06-29 06:00:00,17.877649,0.0,0.0,17.877649,17.87764933179696
2024-06-29 07:00:00,7.7253394,0.0,0.0,7.7253394,7.7253394493280965
2024-06-29 08:00:00,11.576973,0.0,0.0,11.576973,11.576973457899332
2024-06-29 09:00:00,1.8921692,0.0,0.0,1.8921692,1.89216921844746
2024-06-29 10:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-29 11:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-29 12:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-29 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-29 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-29 15:00:00,2.5409834,0.0,0.0,2.5409834,2.540983390962751
2024-06-29 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-29 17:00:00,3.8692542,0.0,0.0,3.8692542,3.8692542145119333
2024-06-29 18:00:00,5.4848528,0.0,0.0,5.4848528,5.484852848838244
2024-06-29 19:00:00,15.963865,0.0,0.0,15.963865,15.963864928926052
2024-06-29 20:00:00,16.344193,0.0,0.0,16.344193,16.344192972980714
2024-06-29 21:00:00,19.122334,0.0,0.0,19.122334,19.12233406407143
2024-06-29 22:00:00,19.395981,0.0,0.0,19.395981,19.395981398945732
2024-06-29 23:00:00,18.032147,0.0,0.0,18.032147,18.032146864997884
2024-06-30 00:00:00,14.826134,0.0,0.0,14.826134,14.826133544819172
2024-06-30 01:00:00,16.554542,0.0,0.0,16.554542,16.554542333446793
2024-06-30 02:00:00,16.933933,0.0,0.0,16.933933,16.933933389629498
2024-06-30 03:00:00,18.904114,0.0,0.0,18.904114,18.904114384161808
2024-06-30 04:00:00,22.305488,0.0,0.0,22.305488,22.30548780681147
2024-06-30 05:00:00,22.132409,0.0,0.0,22.132409,22.132409023213945
2024-06-30 06:00:00,15.843616,0.0,0.0,15.843616,15.843615746116026
2024-06-30 07:00:00,14.953348,0.0,0.0,14.953348,14.953347521215496
2024-06-30 08:00:00,9.4717833,0.0,0.0,9.4717833,9.471783304821077
2024-06-30 09:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-30 10:00:00,3.1321917,0.0,0.0,3.1321917,3.1321917132385657
2024-06-30 11:00:00,4.0941409,0.0,0.0,4.0941409,4.094140917521514
2024-06-30 12:00:00,0.31233637,0.0,0.0,0.31233637,0.3123363749240724
2024-06-30 13:00:00,1.7809269,0.0,0.0,1.7809269,1.7809269486720396
2024-06-30 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-30 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-30 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-30 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-06-30 18:00:00,7.7674407,0.0,0.0,7.7674407,7.767440729493636
2024-06-30 19:00:00,9.8060715,0.0,0.0,9.8060715,9.806071507451579
2024-06-30 20:00:00,14.072463,0.0,0.0,14.072463,14.07246290820193
2024-06-30 21:00:00,23.528624,0.0,0.0,23.528624,23.528623552911988
2024-06-30 22:00:00,20.10961,0.0,0.0,20.10961,20.109610395994107
2024-06-30 23:00:00,17.672351,0.0,0.0,17.672351,17.67235094346906
